Unique_ID,Plot,Plot2,Major_taxa,Order,Species,Mass_g,Metabolism_W,Temperature_C,Q10,Trophic,Group,Family,Genus,Reference,Note_mass,Note_metabolism,Note_name
3463,4,5,Invertebrate,Coleoptera,Unknown,0.002094,0.00000502,20,2,,Insecta,,Bembidion,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3464,4,5,Invertebrate,Coleoptera,Unknown,0.001962,0.00000453,20,2,,Insecta,,Bembidion,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3465,4,5,Invertebrate,Coleoptera,Unknown,0.002036,0.00000761,20,2,,Insecta,,Bembidion,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3466,4,5,Invertebrate,Coleoptera,Unknown,0.0101,0.0000575,25,2,,Insecta,,Bembidion,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3467,4,5,Invertebrate,Coleoptera,Unknown,0.002132,0.00000243,15,2,,Insecta,,Bembidion,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3468,4,5,Invertebrate,Coleoptera,Unknown,0.002186,0.00000356,15,2,,Insecta,,Bembidion,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3469,4,5,Invertebrate,Coleoptera,Unknown,0.002386,0.00000405,15,2,,Insecta,,Bembidion,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3470,4,5,Invertebrate,Coleoptera,Unknown,0.002262,0.00000243,15,2,,Insecta,,Bembidion,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3471,4,5,Invertebrate,Coleoptera,Unknown,0.002434,0.00000356,15,2,,Insecta,,Bembidion,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3472,4,5,Invertebrate,Coleoptera,Unknown,0.0117,0.0000372,15,2,,Insecta,,Bembidion,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3473,4,5,Invertebrate,Coleoptera,Unknown,0.00208,0.0000136,22,2,,Insecta,,Bembidion,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3474,4,5,Invertebrate,Coleoptera,Unknown,0.00356,0.000009715,15,2,,Insecta,,Dyschirius,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3475,4,5,Invertebrate,Coleoptera,Unknown,0.00078,0.00000648,22,2,,Insecta,,Dyschirius,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3476,4,5,Invertebrate,Coleoptera,Unknown,0.1026,0.0000306,5,2,,Insecta,,Harpalus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3477,4,5,Invertebrate,Coleoptera,Unknown,0.09462,0.0000361,5,2,,Insecta,,Harpalus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3478,4,5,Invertebrate,Coleoptera,Unknown,0.0444,0.0000186,8,2,,Insecta,,Harpalus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3479,4,5,Invertebrate,Coleoptera,Unknown,0.0401,0.0000275,8,2,,Insecta,,Harpalus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3480,4,5,Invertebrate,Coleoptera,Unknown,0.0354,0.0000186,8,2,,Insecta,,Harpalus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3481,4,5,Invertebrate,Coleoptera,Unknown,0.0482,0.0000178,8,2,,Insecta,,Harpalus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3482,4,5,Invertebrate,Coleoptera,Unknown,0.0336,0.0000348,8,2,,Insecta,,Harpalus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3483,4,5,Invertebrate,Coleoptera,Unknown,0.0469,0.000047,11.5,2,,Insecta,,Harpalus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3484,4,5,Invertebrate,Coleoptera,Unknown,0.059,0.000124676,11.5,2,,Insecta,,Harpalus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3485,4,5,Invertebrate,Coleoptera,Unknown,0.0397,0.0000381,11.5,2,,Insecta,,Harpalus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3486,4,5,Invertebrate,Coleoptera,Unknown,0.0521,0.0000656,11.5,2,,Insecta,,Harpalus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3487,4,5,Invertebrate,Coleoptera,Unknown,0.0447,0.000047,11.5,2,,Insecta,,Harpalus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3488,4,5,Invertebrate,Coleoptera,Unknown,0.0637,0.0000437,11.5,2,,Insecta,,Harpalus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3489,4,5,Invertebrate,Coleoptera,Unknown,0.0396,0.0000437,11.5,2,,Insecta,,Harpalus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3490,4,5,Invertebrate,Coleoptera,Unknown,0.0379,0.0000267,11.5,2,,Insecta,,Harpalus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3491,4,5,Invertebrate,Coleoptera,Unknown,0.0517,0.0000445,15,2,,Insecta,,Harpalus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3492,4,5,Invertebrate,Coleoptera,Unknown,0.053,0.0000518,15,2,,Insecta,,Harpalus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3493,4,5,Invertebrate,Coleoptera,Unknown,0.0548,0.0000316,15,2,,Insecta,,Harpalus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3494,4,5,Invertebrate,Coleoptera,Unknown,0.053,0.0000963,15,2,,Insecta,,Harpalus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3495,4,5,Invertebrate,Coleoptera,Unknown,0.0571,0.0000429,15,2,,Insecta,,Harpalus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3496,4,5,Invertebrate,Coleoptera,Unknown,0.0483,0.0000397,15,2,,Insecta,,Harpalus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3497,4,5,Invertebrate,Coleoptera,Unknown,0.0452,0.000106056,15,2,,Insecta,,Harpalus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3498,4,5,Invertebrate,Coleoptera,Unknown,0.0471,0.0000372,15,2,,Insecta,,Harpalus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3499,4,5,Invertebrate,Coleoptera,Unknown,0.0539,0.0000494,15,2,,Insecta,,Harpalus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3500,4,5,Invertebrate,Coleoptera,Unknown,0.0536,0.0000963,18.5,2,,Insecta,,Harpalus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3501,4,5,Invertebrate,Coleoptera,Unknown,0.0531,0.0000729,18.5,2,,Insecta,,Harpalus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3502,4,5,Invertebrate,Coleoptera,Unknown,0.0372,0.0000623,18.5,2,,Insecta,,Harpalus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3503,4,5,Invertebrate,Coleoptera,Unknown,0.0509,0.0000737,18.5,2,,Insecta,,Harpalus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3504,4,5,Invertebrate,Coleoptera,Unknown,0.062,0.000133582,18.5,2,,Insecta,,Harpalus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3505,4,5,Invertebrate,Coleoptera,Unknown,0.0501,0.000120628,18.5,2,,Insecta,,Harpalus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3506,4,5,Invertebrate,Coleoptera,Unknown,0.0548,0.000188634,18.5,2,,Insecta,,Harpalus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3507,4,5,Invertebrate,Coleoptera,Unknown,0.0438,0.000103627,18.5,2,,Insecta,,Harpalus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3508,4,5,Invertebrate,Coleoptera,Unknown,0.0511,0.000106865,22,2,,Insecta,,Harpalus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3509,4,5,Invertebrate,Coleoptera,Unknown,0.0534,0.000207254,22,2,,Insecta,,Harpalus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3510,4,5,Invertebrate,Coleoptera,Unknown,0.0557,0.000106056,22,2,,Insecta,,Harpalus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3511,4,5,Invertebrate,Coleoptera,Unknown,0.0534,0.000109294,22,2,,Insecta,,Harpalus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3512,4,5,Invertebrate,Coleoptera,Unknown,0.0526,0.0000955,22,2,,Insecta,,Harpalus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3513,4,5,Invertebrate,Coleoptera,Unknown,0.0507,0.0000907,22,2,,Insecta,,Harpalus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3514,4,5,Invertebrate,Coleoptera,Unknown,0.0047,0.00000162,8,2,,Insecta,,Notiophilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3515,4,5,Invertebrate,Coleoptera,Unknown,0.0055,0.00000324,8,2,,Insecta,,Notiophilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3516,4,5,Invertebrate,Coleoptera,Unknown,0.0046,0.0000113,11.5,2,,Insecta,,Notiophilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3517,4,5,Invertebrate,Coleoptera,Unknown,0.0052,0.00000162,11.5,2,,Insecta,,Notiophilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3518,4,5,Invertebrate,Coleoptera,Unknown,0.0072,0.00000729,11.5,2,,Insecta,,Notiophilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3519,4,5,Invertebrate,Coleoptera,Unknown,0.006,0.0000162,11.5,2,,Insecta,,Notiophilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3520,4,5,Invertebrate,Coleoptera,Unknown,0.0072,0.0000186,11.5,2,,Insecta,,Notiophilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3521,4,5,Invertebrate,Coleoptera,Unknown,0.0055,0.00000648,11.5,2,,Insecta,,Notiophilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3522,4,5,Invertebrate,Coleoptera,Unknown,0.0088,0.00001943,15,2,,Insecta,,Notiophilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3523,4,5,Invertebrate,Coleoptera,Unknown,0.0073,0.0000162,15,2,,Insecta,,Notiophilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3524,4,5,Invertebrate,Coleoptera,Unknown,0.0049,0.00000729,15,2,,Insecta,,Notiophilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3525,4,5,Invertebrate,Coleoptera,Unknown,0.0056,0.0000105,15,2,,Insecta,,Notiophilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3526,4,5,Invertebrate,Coleoptera,Unknown,0.0076,0.0000243,18.5,2,,Insecta,,Notiophilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3527,4,5,Invertebrate,Coleoptera,Unknown,0.006,0.0000227,18.5,2,,Insecta,,Notiophilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3528,4,5,Invertebrate,Coleoptera,Unknown,0.0072,0.0000316,18.5,2,,Insecta,,Notiophilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3529,4,5,Invertebrate,Coleoptera,Unknown,0.0055,0.0000121,18.5,2,,Insecta,,Notiophilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3530,4,5,Invertebrate,Coleoptera,Unknown,0.0053,0.0000243,22,2,,Insecta,,Notiophilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3531,4,5,Invertebrate,Coleoptera,Unknown,0.0044,0.0000154,22,2,,Insecta,,Notiophilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3532,4,5,Invertebrate,Coleoptera,Unknown,0.0042,0.0000308,22,2,,Insecta,,Notiophilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3533,4,5,Invertebrate,Coleoptera,Unknown,0.0052,0.0000453,22,2,,Insecta,,Notiophilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3534,4,5,Invertebrate,Coleoptera,Unknown,0.0064,0.0000405,22,2,,Insecta,,Notiophilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3535,4,5,Invertebrate,Coleoptera,Unknown,0.0079,0.00000891,22,2,,Insecta,,Notiophilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3536,4,5,Invertebrate,Coleoptera,Unknown,0.0163,0.00000729,8,2,,Insecta,,Philonthus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3537,4,5,Invertebrate,Coleoptera,Unknown,0.0218,0.0000138,8,2,,Insecta,,Philonthus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3538,4,5,Invertebrate,Coleoptera,Unknown,0.0176,0.0000162,8,2,,Insecta,,Philonthus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3539,4,5,Invertebrate,Coleoptera,Unknown,0.0156,0.000021,11.5,2,,Insecta,,Philonthus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3540,4,5,Invertebrate,Coleoptera,Unknown,0.0211,0.00003,11.5,2,,Insecta,,Philonthus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3541,4,5,Invertebrate,Coleoptera,Unknown,0.0166,0.0000243,15,2,,Insecta,,Philonthus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3542,4,5,Invertebrate,Coleoptera,Unknown,0.0222,0.00003886,15,2,,Insecta,,Philonthus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3543,4,5,Invertebrate,Coleoptera,Unknown,0.0184,0.0000421,15,2,,Insecta,,Philonthus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3544,4,5,Invertebrate,Coleoptera,Unknown,0.017,0.0000801,22,2,,Insecta,,Philonthus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3545,4,5,Invertebrate,Coleoptera,Unknown,0.0223,0.0000939,22,2,,Insecta,,Philonthus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3546,4,5,Invertebrate,Coleoptera,Unknown,0.0192,0.000100389,22,2,,Insecta,,Philonthus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3547,4,5,Invertebrate,Coleoptera,Unknown,0.0534,0.000029145,8,2,,Insecta,,Poecilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3548,4,5,Invertebrate,Coleoptera,Unknown,0.0615,0.0000372,8,2,,Insecta,,Poecilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3549,4,5,Invertebrate,Coleoptera,Unknown,0.0598,0.0000324,8,2,,Insecta,,Poecilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3550,4,5,Invertebrate,Coleoptera,Unknown,0.0448,0.0000235,8,2,,Insecta,,Poecilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3551,4,5,Invertebrate,Coleoptera,Unknown,0.0425,0.0000551,8,2,,Insecta,,Poecilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3552,4,5,Invertebrate,Coleoptera,Unknown,0.0585,0.0000316,8,2,,Insecta,,Poecilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3553,4,5,Invertebrate,Coleoptera,Unknown,0.0498,0.0000316,8,2,,Insecta,,Poecilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3554,4,5,Invertebrate,Coleoptera,Unknown,0.076,0.0000405,11.5,2,,Insecta,,Poecilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3555,4,5,Invertebrate,Coleoptera,Unknown,0.0429,0.0000275,11.5,2,,Insecta,,Poecilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3556,4,5,Invertebrate,Coleoptera,Unknown,0.0655,0.000085,11.5,2,,Insecta,,Poecilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3557,4,5,Invertebrate,Coleoptera,Unknown,0.062,0.0000648,11.5,2,,Insecta,,Poecilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3558,4,5,Invertebrate,Coleoptera,Unknown,0.0591,0.0000356,11.5,2,,Insecta,,Poecilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3559,4,5,Invertebrate,Coleoptera,Unknown,0.055,0.0000364,11.5,2,,Insecta,,Poecilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3560,4,5,Invertebrate,Coleoptera,Unknown,0.053,0.0000826,11.5,2,,Insecta,,Poecilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3561,4,5,Invertebrate,Coleoptera,Unknown,0.0403,0.0000348,11.5,2,,Insecta,,Poecilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3562,4,5,Invertebrate,Coleoptera,Unknown,0.0636,0.000068,15,2,,Insecta,,Poecilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3563,4,5,Invertebrate,Coleoptera,Unknown,0.0519,0.0000793,15,2,,Insecta,,Poecilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3564,4,5,Invertebrate,Coleoptera,Unknown,0.0461,0.0000631,15,2,,Insecta,,Poecilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3565,4,5,Invertebrate,Coleoptera,Unknown,0.0647,0.000106865,15,2,,Insecta,,Poecilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3566,4,5,Invertebrate,Coleoptera,Unknown,0.0608,0.0000793,15,2,,Insecta,,Poecilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3567,4,5,Invertebrate,Coleoptera,Unknown,0.0669,0.0000947,15,2,,Insecta,,Poecilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3568,4,5,Invertebrate,Coleoptera,Unknown,0.0788,0.0000761,15,2,,Insecta,,Poecilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3569,4,5,Invertebrate,Coleoptera,Unknown,0.0551,0.0000445,15,2,,Insecta,,Poecilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3570,4,5,Invertebrate,Coleoptera,Unknown,0.0566,0.0000478,15,2,,Insecta,,Poecilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3571,4,5,Invertebrate,Coleoptera,Unknown,0.063,0.0000955,18.5,2,,Insecta,,Poecilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3572,4,5,Invertebrate,Coleoptera,Unknown,0.0585,0.0000931,18.5,2,,Insecta,,Poecilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3573,4,5,Invertebrate,Coleoptera,Unknown,0.0561,0.000142487,18.5,2,,Insecta,,Poecilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3574,4,5,Invertebrate,Coleoptera,Unknown,0.0683,0.000140868,18.5,2,,Insecta,,Poecilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3575,4,5,Invertebrate,Coleoptera,Unknown,0.0528,0.000159488,18.5,2,,Insecta,,Poecilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3576,4,5,Invertebrate,Coleoptera,Unknown,0.045,0.000148964,18.5,2,,Insecta,,Poecilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3577,4,5,Invertebrate,Coleoptera,Unknown,0.0653,0.000131153,18.5,2,,Insecta,,Poecilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3578,4,5,Invertebrate,Coleoptera,Unknown,0.0462,0.000110913,18.5,2,,Insecta,,Poecilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3579,4,5,Invertebrate,Coleoptera,Unknown,0.0531,0.000100389,18.5,2,,Insecta,,Poecilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3580,4,5,Invertebrate,Coleoptera,Unknown,0.0572,0.000194301,22,2,,Insecta,,Poecilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3581,4,5,Invertebrate,Coleoptera,Unknown,0.0557,0.000191872,22,2,,Insecta,,Poecilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3582,4,5,Invertebrate,Coleoptera,Unknown,0.0671,0.000168394,22,2,,Insecta,,Poecilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3583,4,5,Invertebrate,Coleoptera,Unknown,0.0581,0.000196729,22,2,,Insecta,,Poecilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3584,4,5,Invertebrate,Coleoptera,Unknown,0.0598,0.00023478,22,2,,Insecta,,Poecilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3585,4,5,Invertebrate,Coleoptera,Unknown,0.0645,0.000179728,22,2,,Insecta,,Poecilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3586,4,5,Invertebrate,Coleoptera,Unknown,0.069,0.000179728,22,2,,Insecta,,Poecilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3587,4,5,Invertebrate,Coleoptera,Unknown,0.0599,0.000122248,22,2,,Insecta,,Poecilus,Ehnes Rall Brose 2011,mg -> g: *10^-3,J/h -> W: /3600,
3588,4,5,Invertebrate,Coleoptera,Unknown,0.00009,0.0000003,25,2,,Insecta,Staphilinidae,Unknown,ChownÊetÊal.Ê2007; EngelmannÊ1961,mg -> g: *10^-3,J/h -> W: /3600,
3589,4,5,Invertebrate,Coleoptera,Vieta bulbifera,0.479,0.0005388,25,2,,Insecta,Tenebrionidae,Vieta,Zachariassen et al. 1987,From M in mg: *10^-3,From Q in microW: *10^-6,
3590,4,5,Invertebrate,Coleoptera,Vieta muscosa,0.14,0.0001354,25,2,,Insecta,Tenebrionidae,Vieta,Zachariassen et al. 1987,From M in mg: *10^-3,From Q in microW: *10^-6,
3591,4,5,Invertebrate,Coleoptera,Xenambyx laticauda,1.217,0.0015719,25,2,,Insecta,Cerambycidae,Xenambyx,Bartholomew & Casey 1977,From M in mg: *10^-3,From Q in microW: *10^-6,
3592,4,5,Invertebrate,Coleoptera,Zophobas sp.,0.535,0.0012696,25,2,,Insecta,Tenebrionidae,Zophobas,Bartholomew & Casey 1977,From M in mg: *10^-3,From Q in microW: *10^-6,
3593,4,5,Invertebrate,Coleoptera,Zophosis orbicularis,0.103,0.0001214,25,2,,Insecta,Tenebrionidae,Zophosis,Lighton 1991,From M in mg: *10^-3,From Q in microW: *10^-6,
3594,4,5,Invertebrate,Collembola,Allacma fusca,0.0029,0.000008,18,2,,Entognatha,,Allacma,MeehanÊ2006; ZinklerÊ1966,mg -> g: *10^-3,J/h -> W: /3600,
3595,4,5,Invertebrate,Collembola,Allacma fusca,0.00225,0.00000619,18,2,,Entognatha,,Allacma,MeehanÊ2006; ZinklerÊ1966,mg -> g: *10^-3,J/h -> W: /3600,
3596,4,5,Invertebrate,Collembola,Cryptopygus antarcticus,0.00000304,8.06E-09,5,2,,Entognatha,,Cryptopygus,CarusoÊetÊal.Ê2010; BlockÊ1979,mg -> g: *10^-3,J/h -> W: /3600,
3597,4,5,Invertebrate,Collembola,Cryptopygus antarcticus,0.00001026,1.81E-08,5,2,,Entognatha,,Cryptopygus,CarusoÊetÊal.Ê2010; BlockÊ1979,mg -> g: *10^-3,J/h -> W: /3600,
3598,4,5,Invertebrate,Collembola,Cryptopygus antarcticus,0.00002572,3.33E-08,5,2,,Entognatha,,Cryptopygus,CarusoÊetÊal.Ê2010; BlockÊ1979,mg -> g: *10^-3,J/h -> W: /3600,
3599,4,5,Invertebrate,Collembola,Cryptopygus antarcticus,0.00005257,5.39E-08,5,2,,Entognatha,,Cryptopygus,CarusoÊetÊal.Ê2010; BlockÊ1979,mg -> g: *10^-3,J/h -> W: /3600,
3600,4,5,Invertebrate,Collembola,Cryptopygus antarcticus,0.00009881,8.33E-08,5,2,,Entognatha,,Cryptopygus,CarusoÊetÊal.Ê2010; BlockÊ1979,mg -> g: *10^-3,J/h -> W: /3600,
3601,4,5,Invertebrate,Collembola,Cryptopygus antarcticus,0.000003,2.36E-08,2,2,,Entognatha,,Cryptopygus,CarusoÊetÊal.Ê2010; ProcterÊ1977,mg -> g: *10^-3,J/h -> W: /3600,
3602,4,5,Invertebrate,Collembola,Cryptopygus antarcticus,0.000010323,4.83E-08,2,2,,Entognatha,,Cryptopygus,CarusoÊetÊal.Ê2010; ProcterÊ1977,mg -> g: *10^-3,J/h -> W: /3600,
3603,4,5,Invertebrate,Collembola,Cryptopygus antarcticus,0.000025641,8.11E-08,2,2,,Entognatha,,Cryptopygus,CarusoÊetÊal.Ê2010; ProcterÊ1977,mg -> g: *10^-3,J/h -> W: /3600,
3604,4,5,Invertebrate,Collembola,Cryptopygus antarcticus,0.000052614,0.000000123,2,2,,Entognatha,,Cryptopygus,CarusoÊetÊal.Ê2010; ProcterÊ1977,mg -> g: *10^-3,J/h -> W: /3600,
3605,4,5,Invertebrate,Collembola,Cryptopygus antarcticus,0.000092574,0.00000017,2,2,,Entognatha,,Cryptopygus,CarusoÊetÊal.Ê2010; ProcterÊ1977,mg -> g: *10^-3,J/h -> W: /3600,
3606,4,5,Invertebrate,Collembola,Cryptopygus antarcticus,0.000002997,9.28E-08,6,2,,Entognatha,,Cryptopygus,CarusoÊetÊal.Ê2010; ProcterÊ1977,mg -> g: *10^-3,J/h -> W: /3600,
